name,latitude,longitude,has_ebikes,free_bikes,renting,returning,slots
Dollard / Bernard,45.51678269880724,-73.61142262816429,True,11,1,1,23
de la Roche /  de Bellechasse,45.53718135927993,-73.59750330448149,True,8,1,1,15
11e avenue / du Souvenir,45.56933906192115,-73.70472729206085,True,11,1,1,15
Ernest-Gendreau / du Mont-Royal,45.549713734001415,-73.56384828686714,True,5,1,1,23
Paré / Mountain Sights,45.49810026070624,-73.65294188261032,True,8,1,1,13
Métro Lucien-L'Allier  (Lucien l'Allier / Argyle),45.49487159597493,-73.57112377882004,True,6,1,1,17
Robin / 15e rue,45.559495502858624,-73.6989176273346,True,2,1,1,15
Beaudry / Sherbrooke,45.52303493310712,-73.56539458036421,True,8,1,1,27
8e avenue / Dandurand,45.550113551561694,-73.5772217810154,True,16,1,1,19
Métro Université de Montréal (Édouard-Montpetit / Louis-Collin),45.50363996257211,-73.6182689666748,True,0,1,1,26
Parc Henri-Dunant (Léger / Henri-Dunant),45.56843961893042,-73.6752020941276,True,9,1,1,19
Gauthier / de Lorimier,45.53166363055749,-73.56536373496056,True,8,1,1,19
Édouard-Montpetit / de Stirling,45.50723,-73.615085,True,0,1,1,19
du Mans / des Alouettes,45.58033485941123,-73.68471868336201,True,10,1,1,23
St-Dominique / Napoléon,45.51666442219882,-73.57722043991089,True,21,1,1,23
Place d'Youville / McGill,45.49996470926352,-73.55615437030792,True,1,1,1,19
St-Jean-Baptiste / René-Lévesque,45.64141535746634,-73.4999567270279,True,3,1,1,15
Sabrevois / des Récollets,45.583287878804136,-73.63276362419128,True,5,1,1,15
Dorion / Rachel,45.53163403743962,-73.56824576854706,True,3,1,1,19
Parc nature de l'Île-de-la-Visitation (Gouin / de Bruchési),45.57833184623925,-73.65595400333405,True,16,1,1,19
du Tricentenaire / Prince-Albert,45.64954588445726,-73.49191546440125,True,7,1,1,15
Fortune / Wellington,45.477923,-73.559038,True,14,1,1,27
Place du Village (St-Jean-Baptiste / Notre-Dame),45.640002860465096,-73.49011301994324,True,9,1,1,15
Gary-Carter / St-Laurent,45.53613488953656,-73.62258464097977,True,0,1,1,38
Métro Parc  (Hutchison / Ogilvy),45.53035130173597,-73.6243924498558,True,0,1,1,33
Logan / de Champlain,45.5231943285584,-73.55584256350994,True,10,1,1,19
Bourgeoys / Favard,45.47993042065731,-73.55592101812363,True,21,1,1,27
Richmond / des Bassins,45.48752158511353,-73.56500297784805,True,20,1,1,31
Parc Chenier (de l'Aréna / Chenier),45.60248649638568,-73.5432904958725,True,9,1,1,19
René-Lévesque / Panet,45.51862424058306,-73.55219006538391,True,7,1,1,19
6e avenue / Villeray,45.55873962047568,-73.60589044634253,True,1,1,1,15
du Mont-Royal / Augustin-Frigon,45.54355786336148,-73.56780052185059,True,12,1,1,19
Michelet / Jean-Talon,45.57627820285533,-73.58353972434998,True,8,1,1,23
des Bassins / du Séminaire,45.49047561880464,-73.56022328138351,True,1,1,1,35
Parc du Pélican (2e avenue / St-Joseph),45.544580831168204,-73.5717111825943,True,2,1,1,19
Marie-Anne / de la Roche,45.527550507601894,-73.5762870311737,True,15,1,1,19
St-Dominique / Rachel,45.518593,-73.581566,True,8,1,1,31
7e avenue / St-Joseph Rosemont,45.54710817336986,-73.56936693191528,True,6,1,1,27
Jean Langlois / Fullum,45.526499983000186,-73.54575277422555,True,3,1,1,31
Bibliothèque de Verdun (Brown / Bannantyne),45.44826204820947,-73.57785612344742,True,6,1,1,15
LaSalle / Crawford,45.43791516514076,-73.58253550531117,True,4,1,1,15
McNamara / St-Martin O,45.57120355585774,-73.72351884841918,True,7,1,1,19
Natatorium (LaSalle / Rolland),45.4443505862464,-73.57542979723802,True,2,1,1,27
Mairie d'arrondissement LaSalle (Dupras / Jeannette),45.429166968311485,-73.66280972957611,True,3,1,1,15
Parc Chopin (Dumouchel / Tessier),45.570726609302966,-73.7370860205192,True,5,1,1,19
Pierre-Péladeau / du Centropolis,45.56251175219665,-73.74370649456978,True,17,1,1,23
Jeanne-Mance / St-Martin O,45.557421482389636,-73.7480603903532,True,7,1,1,23
Argyle / de Verdun,45.45301583620112,-73.57191503047943,True,12,1,1,23
St-Jacques / Vinet,45.485328993998365,-73.57692271471024,True,8,1,1,15
St-Charles / Thomas-Keefer,45.477605,-73.573775,True,17,1,1,23
de Chenonceau / Chomedey,45.56157,-73.75448,True,9,1,1,23
St-Joseph / 8e avenue Lachine,45.431518914135125,-73.67110446095467,True,24,1,1,27
Lionel-Groulx / George-Vanier,45.486346321757786,-73.57352435588837,True,8,1,1,23
8e avenue / Notre-Dame Lachine,45.43498715540587,-73.67079868912697,True,3,1,1,19
Beatty / de Verdun,45.450729976972944,-73.5725748538971,True,21,1,1,23
Duvernay / Charlevoix,45.4820980397155,-73.57487618923187,True,4,1,1,19
Mayfield / St-Martin O,45.553017541248565,-73.75822663307189,True,7,1,1,19
Gloria / Dollard,45.42971096449354,-73.633883446455,True,4,1,1,15
Bel Air / St-Antoine,45.4824297233159,-73.58367975812143,True,5,1,1,23
4e avenue / de Verdun,45.4568844514464,-73.57260704040527,True,12,1,1,15
41e avenue / Victoria,45.44053238705948,-73.70242863893507,True,6,1,1,15
de l'Église / Bannantyne,45.4632535358533,-73.57587933540344,True,12,1,1,15
Regina / de Verdun,45.467369,-73.570769,True,21,1,1,23
Turgeon / Notre-Dame,45.478888528072076,-73.58198940753937,True,5,1,1,19
Métro Place St-Henri (St-Ferdinand / St-Jacques),45.47729315148685,-73.58732163906097,True,17,1,1,27
Jacques-Le Ber / de la Pointe Nord,45.47259900304475,-73.5398056358099,True,6,1,1,27
Métro Lasalle (de Rushbrooke / Caisse),45.47069642604657,-73.56542240828276,True,18,1,1,23
Métro de l'Église (Ross / de l'Église),45.462846046287325,-73.56592163443565,True,1,1,1,19
Métro Verdun (Willibrord / de Verdun),45.459487694540734,-73.57209205627441,True,5,1,1,27
Rose-de-Lima / Workman,45.48026417718717,-73.58099363744259,True,7,1,1,23
Panet / Ste-Catherine,45.51999897796297,-73.5548883676529,True,15,1,1,27
Ste-Claire / Pierre-Tétreault,45.60191332161639,-73.52441847324371,True,2,1,1,19
Parc Félix-Leclerc (François-Boivin / St-Zotique),45.5914549914687,-73.56275528669356,True,7,1,1,15
Desjardins / Ontario,45.55118417872238,-73.54087114334106,True,9,1,1,23
Montcalm / Ontario,45.52111152278944,-73.56231406331062,True,17,1,1,27
Métro Lionel-Groulx (St-Jacques / Atwater),45.48295816149219,-73.57975836854166,True,0,1,1,33
5e avenue / Bannantyne,45.456365,-73.57614,True,10,1,1,15
Letourneux / Ste-Catherine,45.55078357889704,-73.53409996037954,True,10,1,1,19
de Grosbois / Duchesneau,45.611230741550536,-73.5312415660519,True,9,1,1,15
Métro Joliette  (Joliette / Hochelaga),45.54690718297082,-73.5515570640564,True,9,1,1,19
Métro Préfontaine (Moreau / Hochelaga),45.541374968866094,-73.5542231798172,True,4,1,1,31
Peel / Notre-Dame,45.49544692088696,-73.56329441070557,True,0,1,1,47
Letourneux / Hochelaga,45.55465888075087,-73.54660302400589,True,0,1,1,15
Ontario / Sicard,45.55626186680846,-73.53744059801102,True,15,1,1,23
Argyle / Bannantyne,45.453318765468914,-73.5767751932144,True,14,1,1,15
Ontario / Viau,45.5594818,-73.535496,True,10,1,1,19
Souligny / Desmarteau,45.60444089974122,-73.51611837744713,True,6,1,1,15
Parc Lalancette (de Rouen / Valois),45.54814504700217,-73.5471260547638,True,11,1,1,23
Métro Pie-IX (Pierre-de-Coubertin / Desjardins),45.554373399819674,-73.55137467384337,True,1,1,1,33
Montcalm / de Maisonneuve,45.519131967116216,-73.55788965214742,True,14,1,1,19
Métro Beaudry (Beaudry / Ste-Catherine),45.51888453178292,-73.55593845248222,True,5,1,1,23
des Ormeaux / Notre-Dame,45.59926552299961,-73.51226069033146,True,4,1,1,23
Ste-Catherine / Dezery,45.539385081961676,-73.54099988937377,True,18,1,1,19
Métro Assomption (Chauveau / de l'Assomption),45.569789,-73.548081,True,3,1,1,23
André-Laurendeau / Rachel,45.54303187243879,-73.56256484985352,True,3,1,1,23
Métro Cadillac (Cadillac / Sherbrooke),45.57683333463968,-73.54647415224463,True,3,1,1,19
du Parc-Lafontaine / Rachel,45.52551168509886,-73.57424452900887,True,1,1,1,19
St-Germain / Hochelaga,45.543652466151,-73.5534825682771,True,4,1,1,15
Métro Langelier (Langelier / Sherbrooke),45.58284663189181,-73.54247644543648,True,14,1,1,19
Pierre-de-Coubertin / Langelier,45.580314546424674,-73.5353136062622,True,7,1,1,19
Atateken / du Square Amherst,45.52063377251984,-73.56390595436096,True,24,1,1,31
St-Grégoire / Christophe-Colomb,45.53259744983328,-73.59011113643646,True,2,1,1,23
de Léry / Sherbrooke,45.54099971663243,-73.55826258659361,True,2,1,1,23
Du Quesne / de Marseille,45.575812361972055,-73.54123055934906,True,14,1,1,23
St-André / Ontario,45.51889,-73.56353,True,18,1,1,19
Valois / Ste-Catherine,45.54522973039872,-73.53725016117096,True,19,1,1,23
Alexandre-DeSève / Ste-Catherine,45.52123044585842,-73.55386108160019,True,10,1,1,19
Bibliothèque et Complexe aquatique Rosemont (8e avenue / Rosemont),45.55151193681962,-73.58207792043686,True,3,1,1,15
Nicolet / Sherbrooke,45.54969542033443,-73.55464696884155,True,0,1,1,23
Alexandre-DeSève  / Ontario,45.52435882510794,-73.56053441762924,True,19,1,1,23
Dézéry / Ontario,45.54095791741757,-73.54702949523926,True,12,1,1,27
Ste-Catherine / St-Clément,45.55671730558936,-73.53024959564209,True,9,1,1,15
de l'Église / de Verdun,45.46300108733155,-73.57156895217486,True,8,1,1,19
St-Jacques / St-Laurent,45.50644464920572,-73.55648696422577,True,4,1,1,23
Liébert / Hochelaga,45.59587457490178,-73.52352797985077,True,3,1,1,23
du Champ-de-Mars / Gosford,45.50965520472071,-73.55400860309601,True,15,1,1,23
St-Jacques / McGill,45.50144108135568,-73.56014415621758,True,5,1,1,31
de l'Hotel-de-Ville / Rachel,45.51989655507833,-73.58010649681091,True,5,1,1,15
Gagne / LaSalle,45.422451407155854,-73.601194024086,True,14,1,1,19
Notre-Dame / McGill,45.50002580878596,-73.5601931065321,True,3,1,1,19
Métro Honoré-Beaugrand (Sherbrooke / Honoré-Beaugrand),45.5967964774917,-73.53517949581145,True,0,1,1,23
des Récollets / McGill,45.5008764952487,-73.55900555849075,True,7,1,1,23
Métro Radisson (Sherbrooke / des Groseilliers),45.58917500418707,-73.53965610265732,True,0,1,1,19
City Councillors / du President-Kennedy,45.50625103256782,-73.57139065861702,True,28,1,1,31
William / St-Henri,45.49891911390352,-73.55725407600403,True,10,1,1,15
Bélanger / St-Denis,45.53696,-73.61199,True,0,1,1,23
Metcalfe / du Square-Dorchester,45.50022226680107,-73.57110500335693,True,0,1,1,31
Marché Jean-Talon (Henri-Julien / Jean-Talon),45.53678525128436,-73.6148879583925,True,1,1,1,23
St-Nicolas / Place d'Youville,45.501966859101564,-73.55515256524086,True,4,1,1,23
Molson / Beaubien,45.54968589617967,-73.59115451574326,True,13,1,1,23
d'Orléans / Masson,45.557192,-73.569847,True,10,1,1,19
Union / Ste-Catherine,45.504027213143104,-73.56970220804214,True,1,1,1,35
Louis-Hébert / Beaubien,45.5481863712796,-73.592010140419,True,9,1,1,19
du President-Kennedy / Union,45.505102242483595,-73.57187882065773,True,12,1,1,23
de Grenoble / de Cassis,45.57889719514108,-73.70492711663245,True,11,1,1,19
Darling / Sherbrooke,45.54545514686953,-73.55673909187317,True,10,1,1,23
5e avenue / Masson,45.54752382909683,-73.57513636350632,True,24,1,1,27
10e avenue / Masson,45.55037651450808,-73.57373356819151,True,10,1,1,27
St-Alexandre / Ste-Catherine,45.50527354034462,-73.5674786567688,True,17,1,1,27
Métro Bonaventure (de la Gauchetière / de la Cathédrale),45.49831217703312,-73.56725603342056,True,0,1,1,28
Grand Boulevard / Sherbrooke,45.46670033299904,-73.62355081379064,True,1,1,1,19
Langelier / Marie-Victorin,45.61451982045293,-73.6118745803833,True,6,1,1,15
Benny / Sherbrooke,45.4648769981855,-73.62659722566605,True,1,1,1,19
Park Row O / Sherbrooke,45.46072936353252,-73.63407254219055,True,5,1,1,15
Lucien L'Allier / St-Jacques,45.493514106710734,-73.56848180294037,True,9,1,1,23
Aylmer / Ste-Catherine,45.50434678685089,-73.56894850730896,True,2,1,1,39
Grand Boulevard / de Terrebonne,45.470535000953966,-73.63165721297264,True,12,1,1,31
des Jockeys / Décarie,45.49404432109336,-73.65449488162994,True,1,1,1,19
Lacombe / Victoria,45.49048314001669,-73.62913727760315,True,3,1,1,19
Parc Georges St-Pierre (Oxford / Upper Lachine),45.46887995929811,-73.60943913459778,True,5,1,1,19
Métro Côte-Ste-Catherine (Beaucourt / de la Côte-Ste-Catherine),45.491513,-73.633649,True,16,1,1,23
Marcil / Sherbrooke,45.471743,-73.613924,True,10,1,1,23
Boyer / Beaubien,45.537041,-73.602026,True,5,1,1,27
Grey / Sherbrooke,45.47629426230192,-73.60617488622665,True,0,1,1,15
Boyer / St-Zotique,45.53848,-73.60556,True,3,1,1,19
Workman / Vinet,45.483788863965174,-73.5750612616539,True,7,1,1,23
Parc Howard (de l'Épée / de Liège),45.53318929909303,-73.64188581705093,True,7,1,1,15
Wilderton  / Van Horne,45.51014162409143,-73.6247518658638,True,3,1,1,23
de Monkland / Girouard,45.47710675189806,-73.6214379966259,True,16,1,1,23
Métro Villa-Maria (de Monkland / Décarie),45.4789683985657,-73.61959934234618,True,2,1,1,26
de la Côte St-Antoine / Royal,45.468926984877434,-73.6198702454567,True,3,1,1,19
Métro Vendôme (de Marlowe / de Maisonneuve),45.47393028235147,-73.60473453998564,True,19,1,1,31
Marquette / des Carrières,45.53879934493943,-73.58870029449461,True,14,1,1,27
d'Outremont / Ogilvy,45.52687028194893,-73.62672328948975,True,5,1,1,19
Parc Loyola (Somerled / Doherty),45.45976107571447,-73.64477455615997,True,8,1,1,19
Faillon / St-Denis,45.539890852781404,-73.62026989459991,True,2,1,1,23
de Kent / de la Côte-des-Neiges,45.50144933057703,-73.63305062055588,True,7,1,1,39
Métro Acadie (de l'Acadie / Beaumont),45.52357479400008,-73.62344294786453,True,7,1,1,13
des Récollets / Martial,45.59089190991344,-73.64061713218689,True,10,1,1,19
Earnscliffe / Queen-Mary,45.481845071377414,-73.63037377595901,True,15,1,1,23
Leman / de Chateaubriand,45.54721107501036,-73.63105237483978,True,10,1,1,15
Parc des Hirondelles (Fleury / André-Jobin),45.5762948651025,-73.646759390831,True,7,1,1,19
de Melrose / Sherbrooke,45.46991202213883,-73.61735232174397,True,7,1,1,19
Métro de Castelnau (de Castelnau / St-Laurent),45.53570881624427,-73.61962348222733,True,2,1,1,23
Métro Snowdon (de Westbury / Queen-Mary),45.48542414888848,-73.62816195935011,True,17,1,1,23
Parc Sauvé (Balzac / de Bayonne),45.59836857189897,-73.63610029220581,True,4,1,1,15
de St-Firmin / Fleury,45.570624722078364,-73.6517858505249,True,6,1,1,23
Jacques-Casault / Christophe-Colomb,45.552123,-73.630103,True,18,1,1,19
Marquette / Fleury,45.56735205736566,-73.65378744900227,True,1,1,1,15
Parc Joseph-Robin (18e avenue / Everett),45.56481129244175,-73.59580412507057,True,6,1,1,19
Everett / Garnier,45.54758153109644,-73.61220851540565,True,13,1,1,15
8e avenue / Everett,45.55776151418004,-73.60154539346695,True,11,1,1,15
Francis / Fleury,45.56387237463668,-73.6555677652359,True,7,1,1,19
Hamel / Sauvé,45.56076192837154,-73.6505614221096,True,3,1,1,19
Métro Jarry (Lajeunesse / Jarry),45.54355974189168,-73.62777203321457,True,7,1,1,23
Boyer / Everett,45.54310243053054,-73.61607524188003,True,6,1,1,19
Louis-Hébert / Bélanger,45.55158518908433,-73.59916493296623,True,6,1,1,19
Chambord / Fleury,45.55982811984724,-73.65832507610321,True,12,1,1,14
de Bordeaux / Jean-Talon,45.54975479298636,-73.60556602478027,True,2,1,1,15
Louis-Hémon / Jean-Talon,45.5517742671765,-73.60347837231528,True,2,1,1,19
Rousselot / Jarry,45.55081979211847,-73.62088680267334,True,11,1,1,15
Péloquin / Fleury,45.55702223161539,-73.6599015713,True,4,1,1,15
de Normanville / Villeray,45.547172039327485,-73.61815631389618,True,18,1,1,19
de la Roche / Everett,45.544867,-73.614841,True,1,1,1,15
du Rosaire / St-Hubert,45.54481928225348,-73.6215104162693,True,5,1,1,23
Métro Crémazie (Crémazie / Lajeunesse),45.54640752148169,-73.63842844963074,True,6,1,1,15
2e avenue / Jean-Rivard,45.562509038048915,-73.61656039953232,True,9,1,1,23
de Chateaubriand / Jarry,45.545841561840085,-73.62665355205536,True,11,1,1,15
Lajeunesse / Villeray,45.54218173507584,-73.62268656492233,True,14,1,1,15
Drolet / Jarry,45.54195463236575,-73.62994194030762,True,1,1,1,19
Lajeunesse / de Liège,45.545580534390176,-73.63490000367165,True,10,1,1,15
Basile-Routhier / Chabanel,45.549868431421636,-73.64765658974648,True,19,1,1,19
Émile-Journault / de Chateaubriand,45.54983321292286,-73.64063255488873,True,12,1,1,19
Ropery / Augustin-Cantin,45.48097552629275,-73.56863468885422,True,8,1,1,23
Ann / Wellington,45.49449368327543,-73.55676054954529,True,4,1,1,15
Richardson / Montmorency,45.484966061164755,-73.56032252311707,True,0,1,1,31
Dubois / Eadie,45.45760820718457,-73.59051011502743,True,14,1,1,23
Parc Ferland (Belleherbe / Albanel),45.59573798024675,-73.59529852867126,True,4,1,1,15
Crescent / René-Lévesque,45.49600732302391,-73.57334746981905,True,10,1,1,31
Parc Henri-Julien (Legendre / Henri-Julien),45.5460355901214,-73.6465984582901,True,7,1,1,19
6e avenue / Bélanger,45.55456382820465,-73.59615683555603,True,9,1,1,19
de la Côte St-Antoine / Argyle,45.48624101696415,-73.59572768211365,True,3,1,1,19
Victoria Hall,45.48129146961133,-73.6003303527832,True,3,1,1,15
Berri / Rachel,45.52275023118295,-73.57724860310555,True,8,1,1,19
Augustin-Cantin / Shearer,45.48390169543355,-73.56363236904144,True,1,1,1,31
Mackay / de Maisonneuve,45.49682986230046,-73.57913017272949,True,2,1,1,39
St-Mathieu / Sherbrooke,45.495789104811756,-73.58259558677672,True,10,1,1,23
Guy / Sainte-Catherine,45.49497512853125,-73.57777043248461,True,5,1,1,31
Notre-Dame-de-Grâce / Westmount,45.48046706437983,-73.61122308304402,True,4,1,1,15
des Pins / St-Laurent,45.51522812881499,-73.5750961303711,True,11,1,1,23
Hamilton / Jolicoeur,45.45670282849069,-73.59764268636354,True,8,1,1,15
Monk / Biencourt,45.458663192410306,-73.59602272510529,True,14,1,1,15
de Châteauguay / Ropery,45.47930107352825,-73.56629446148872,True,7,1,1,23
Ryde / Charlevoix,45.4757434,-73.5646007,True,23,1,1,27
Cypress / Peel,45.499330334344556,-73.57175691987322,True,0,1,1,35
Parc St-Henri (Laporte / Guay),45.48013378575666,-73.58590811491013,True,11,1,1,15
Peel / Ottawa,45.49419955357054,-73.55998456478119,True,2,1,1,27
Shearer / Centre,45.4828250990486,-73.56206325352105,True,2,1,1,15
Métro Monk (Allard / Beaulieu),45.451030919298056,-73.5939010977745,True,8,1,1,19
Mackay / Ste-Catherine,45.49582294706495,-73.57696294784546,True,3,1,1,31
St-Jacques / Guy,45.491366875439965,-73.57010722160338,True,2,1,1,23
Métro Angrignon (Lamont /  des Trinitaires),45.44705915105563,-73.60229507088661,True,7,1,1,23
Victoria / de Maisonneuve,45.47742856483265,-73.60016942024231,True,3,1,1,15
Stanley / René-Lévesque,45.49790394592446,-73.57077571808077,True,2,1,1,39
Plessis / Ontario,45.523594936648244,-73.56099039316177,True,10,1,1,19
Canning / Notre-Dame,45.486318644010225,-73.5702332854271,True,18,1,1,23
St-Antoine / Jean-Paul Riopelle,45.502939709023714,-73.56064036488532,True,4,1,1,23
Métro Beaubien (de Chateaubriand / Beaubien),45.5353599615622,-73.60363483428955,True,0,1,1,27
de l'Hôtel-de-Ville / Ste-Catherine,45.51166045593874,-73.56213569641113,True,23,1,1,31
Parc St-Paul (Le Caron / Marc-Sauvalle),45.461741021347436,-73.58412176370621,True,11,1,1,23
de Castelnau / Lajeunesse,45.54043190217008,-73.61650675535202,True,0,1,1,19
de la Côte St-Paul / St-Ambroise,45.467665653865964,-73.59391784324544,True,4,1,1,27
Fullum / Ste-Catherine,45.52711644190572,-73.54801654815674,True,7,1,1,19
Bourget / St-Jacques,45.48067368593179,-73.58351558446884,True,7,1,1,19
Métro Édouard-Montpetit (du Mont-Royal / Vincent-d'Indy),45.510200304274754,-73.6114051938057,True,2,1,1,27
St-Laurent / Pl. du Marché,45.50928960913111,-73.56241598725319,True,20,1,1,27
Charles-Daoust / 75e avenue,45.54250587659489,-73.74095320701599,True,13,1,1,27
Henri-Julien / de Castelnau,45.53789110878484,-73.6182153224945,True,0,1,1,23
Ste-Émilie / Sir-Georges-Etienne-Cartier,45.472781067977614,-73.5852724313736,True,8,1,1,23
de Mentana / Laurier,45.5305193519952,-73.58780443668365,True,2,1,1,23
Stinson / Montpellier,45.51962176248447,-73.6662483215332,True,5,1,1,23
Métro Sauvé (Berri / Sauvé),45.550692068419764,-73.65636706352234,True,7,1,1,26
Ste-Catherine / Towers,45.49228068089086,-73.58096480369566,True,4,1,1,23
St-Cyril / Wiseman,45.52085479492202,-73.61573964357376,True,2,1,1,23
McLynn / Plamondon,45.48911308766352,-73.6470128595829,True,9,1,1,23
Parc Champdoré (Champdoré / de Lille),45.5692509593831,-73.63642623429769,True,9,1,1,15
Ste-Croix / Tassé,45.51953948301331,-73.68516325950623,True,10,1,1,23
29e avenue / St-Zotique,45.56776565172907,-73.57968807220459,True,4,1,1,15
Beaubien / 8e avenue,45.553456845975276,-73.58784198760986,True,10,1,1,15
Harvard / de Monkland,45.474565185029945,-73.62403571605682,True,5,1,1,19
Hillside / Ste-Catherine,45.48282602624293,-73.59084337949753,True,6,1,1,15
Guizot / St-Laurent,45.53968044327973,-73.63450437784195,True,1,1,1,19
De Callières / d'Auvergne,45.593421978698636,-73.6690217256546,True,13,1,1,23
Melville / de Maisonneuve,45.48184019359366,-73.59537899494171,True,2,1,1,15
Union / René-Lévesque,45.50235036136798,-73.56658279895781,True,3,1,1,31
Jeanne-Mance / René-Lévesque,45.5063713381299,-73.5642009973526,True,53,1,1,58
Bloomfield / Ball,45.52995941738481,-73.6329460144043,True,15,1,1,19
Laforest / Dudemaine,45.539806548176045,-73.6872661113739,True,12,1,1,23
Sanguinet / de Maisonneuve,45.51340553558378,-73.56259435415267,True,19,1,1,31
St-Denis / Ste-Catherine,45.51372291221464,-73.5603104531765,True,16,1,1,43
Ste-Catherine / Sanguinet,45.512936177874096,-73.56124520301817,True,17,1,1,47
Notre-Dame-de-Grâce / Décarie,45.477384955188235,-73.61527817789465,True,7,1,1,15
St-Urbain / de la Gauchetière,45.50707812811467,-73.56139540672302,True,33,1,1,43
de Maisonneuve / Greene,45.48697062,-73.58929306,True,8,1,1,19
Drummond / Ste-Catherine,45.49863930330429,-73.57422709465027,True,13,1,1,31
Mansfield / Cathcart,45.500989292488576,-73.57050284743309,True,0,1,1,27
Ste-Catherine / Bishop,45.49658063218649,-73.5762146115303,True,4,1,1,19
Chomedey / de Maisonneuve,45.491750449903954,-73.58394473791122,True,21,1,1,27
Gilford / des Érables,45.53728040418993,-73.57534691691399,True,3,1,1,15
Fullum / Terrasse Mercure,45.535541603465234,-73.56593906879425,True,9,1,1,19
University / Prince-Arthur,45.5074794530521,-73.57864737510681,True,1,1,1,47
Gare Bois-de-Boulogne,45.53972553109637,-73.67716491222382,True,22,1,1,23
de Gaspé / Jarry,45.540780049797995,-73.63040059804916,True,3,1,1,19
Legrand / Cartier,45.55233742797057,-73.70748996734619,True,7,1,1,15
St-Dominique / Jean-Talon,45.53520398241678,-73.6175217570053,True,0,1,1,31
Chabot / Villeray,45.552289376429215,-73.61300647258759,True,6,1,1,15
Ouimet / Goineau,45.57504823374693,-73.68799567222595,True,11,1,1,27
Guizot / St-Denis,45.543423548290185,-73.63246187567711,True,18,1,1,23
Egan / Laurendeau,45.45290792768395,-73.58918591405198,True,7,1,1,15
Métro Plamondon (de Kent / Victoria),45.494686752797904,-73.63871866467889,True,19,1,1,19
St-Dominique / St-Viateur,45.52655700191558,-73.5982757806778,True,0,1,1,31
St-Charles / Grant,45.539824,-73.508752,True,8,1,1,19
Marquette / du Mont-Royal,45.53221791147474,-73.57543140649796,True,0,1,1,23
St-André / Ste-Catherine,45.516297540849614,-73.55801045894623,True,17,1,1,27
Métro du Collège (Cartier / Décarie),45.50843904979172,-73.6729645729065,True,5,1,1,17
Métro Côte-des-Neiges (Jean-Brillant / de la Côte-des-Neiges),45.495537539518104,-73.6222583055769,True,25,1,1,31
Monsabré / Boileau,45.571796348222385,-73.54152023792267,True,12,1,1,19
Notre-Dame / Guy,45.48984195308291,-73.56737405061722,True,13,1,1,19
Chabanel / Tolhurst,45.540105018786974,-73.65347027778625,True,14,1,1,23
Pratt / Bates,45.51694782364431,-73.62631559371948,True,11,1,1,15
Métro Georges-Vanier (St-Antoine / Canning),45.4891,-73.57656,True,4,1,1,17
Fullum / Ontario,45.5303174,-73.5548669,True,11,1,1,15
Louisbourg / O'Brien,45.53039449604383,-73.70393217686795,True,21,1,1,23
Métro Cartier,45.56007440937141,-73.68125259876251,True,13,1,1,19
Métro de la Savane (Décarie / de Sorel),45.500251758943925,-73.66171056035454,True,0,1,1,19
Alfred Laliberté / de Poutrincourt,45.53308032414161,-73.6945965886116,True,12,1,1,19
Clark / Fleury,45.54758205939525,-73.66522908210754,True,18,1,1,19
Métro Montmorency,45.55814299291968,-73.71942043304443,True,16,1,1,23
Ste-Catherine / St-Mathieu,45.49384690142783,-73.57917845249176,True,13,1,1,31
Tolhurst / Fleury,45.54407915308118,-73.66735741496086,True,18,1,1,19
St-Ambroise / Louis-Cyr,45.47519326260791,-73.58094334602356,True,2,1,1,27
Terminus Le Carrefour (Terry-Fox / Le Carrefour),45.56842034638607,-73.74687284231186,True,6,1,1,23
Métro Rosemont (de St-Vallier / Rosemont),45.531921043052655,-73.59804779291153,True,0,1,1,23
Mexico / Valois,45.58470514858118,-73.71925413608551,True,13,1,1,27
de Hampton / de Monkland,45.47117930747152,-73.6270022392273,True,2,1,1,11
2e avenue / Centrale,45.43289463113104,-73.59685689210892,True,4,1,1,15
Laird / Glencoe,45.50619158460727,-73.64230799681536,True,8,1,1,15
Parc Beaubien Outremont (Stuart / St-Viateur),45.515969694922276,-73.60827505588531,True,1,1,1,15
Parc St-Claude (8e rue / 7e avenue),45.56223427759079,-73.69167619946893,True,13,1,1,19
du Souvenir / Chomedey,45.55188644388879,-73.74444007873535,True,7,1,1,15
Maguire / St-Laurent,45.524628485592636,-73.5958108305931,True,1,1,1,15
Maisonneuve / Wood,45.48819793805841,-73.58807051185067,True,15,1,1,19
de la Côte-Ste-Catherine / Decelles,45.50094101588506,-73.62563699483871,True,2,1,1,19
Métro Jean-Talon (Berri / Jean-Talon),45.53900036432657,-73.6142510175705,True,2,1,1,19
Métro Sherbrooke (de Rigaud / Berri),45.51814312154928,-73.56800436973572,True,0,1,1,27
University / des Pins,45.50817464963893,-73.58002064942411,True,2,1,1,35
Christophe Colomb / Gilford,45.52970275925261,-73.58288526535034,True,3,1,1,15
Gilford / St-Denis,45.52500713558964,-73.585617095232,True,27,1,1,39
Notre-Dame / de la Montagne,45.49302901258371,-73.56481790542603,True,22,1,1,27
Milton / University,45.50651983995355,-73.57640504837036,True,0,1,1,39
Metcalfe / de Maisonneuve,45.501804363327565,-73.57434511184692,True,4,1,1,27
Marché Atwater,45.48020822800015,-73.57759863138199,True,15,1,1,32
Hutchison / Beaubien,45.52605851018324,-73.61296892166138,True,1,1,1,26
